Edge,Ollivier-Ricci Curvature
"('107', '828')",-0.07013574660633304
"('107', '851')",-0.05131414267834633
"('107', '878')",-0.07135076252723338
"('107', '884')",-0.07286698463168895
"('124', '51')",-0.02663706992230841
"('124', '108')",-0.00886792452830143
"('124', '117')",0.003301886792454245
"('124', '159')",-0.00016846361185818282
"('124', '184')",-0.03773584905660354
"('124', '213')",-0.030579050097591765
"('124', '219')",-0.043042452830187594
"('124', '232')",0.0008735150244578715
"('124', '265')",-0.03055783429040204
"('124', '352')",-0.0013757861635215196
"('124', '379')",-0.027031930333817344
"('124', '415')",-0.04402515723270373
"('124', '433')",-0.07210242587601035
"('124', '513')",-0.08559595029912526
"('124', '566')",-0.0007994883274704545
"('124', '711')",-0.02333664349553133
"('124', '755')",-0.03715825953022733
"('124', '775')",-0.0671097770154363
"('124', '780')",-0.01741654571843232
"('124', '804')",-0.023689727463312105
"('124', '824')",0.015498652291107584
"('124', '897')",-0.0362844702467342
"('126', '64')",-0.04795918367346985
"('126', '204')",-0.062187139006546266
"('126', '230')",-0.057705840957071874
"('126', '297')",-0.04407294832826669
"('126', '310')",-0.10314396028681738
"('126', '344')",-0.05177626606198227
"('126', '379')",-0.06495290423861788
"('126', '417')",-0.037214885954380605
"('126', '451')",-0.03273007316134002
"('126', '542')",-0.05998008959681389
"('126', '579')",-0.004081632653059053
"('126', '589')",-0.05524278676987926
"('126', '629')",-0.07064364207221341
"('126', '631')",-0.045238095238094855
"('126', '635')",-0.06731113498030772
"('126', '651')",-0.047287207565953615
"('126', '674')",-0.10528756957328267
"('126', '814')",-0.04003139717425386
"('126', '845')",-0.02475434618291783
"('126', '925')",-0.007180650037793779
"('126', '936')",-0.01762523191094445
"('126', '952')",-0.028775510204081645
"('204', '33')",-0.0706396686608366
"('204', '155')",-0.03193033381712618
"('204', '238')",-0.003514613392527677
"('204', '336')",-0.03400157232704348
"('204', '397')",-0.02392183288409555
"('204', '439')",-0.006076111288775277
"('204', '452')",-0.05620232838217554
"('204', '520')",-0.116981132075471
"('204', '524')",-0.03958162428219869
"('204', '568')",-0.05988515176374065
"('204', '601')",-0.0895016932752779
"('204', '617')",-0.007769145394006527
"('204', '666')",-0.024109014675051332
"('204', '672')",-0.00943396226415083
"('204', '675')",-0.02327044025157221
"('204', '720')",-0.11263579188107409
"('204', '847')",-0.007508663842896057
"('204', '902')",-0.08018867924528106
"('204', '925')",0.019217330538085053
"('229', '108')",-0.03821428571428509
"('229', '114')",-0.012672811059906586
"('229', '252')",-0.03733766233766178
"('229', '283')",-0.056006493506493005
"('229', '297')",-0.0159574468085093
"('229', '331')",-0.014005602240894754
"('229', '406')",-0.053571428571426605
"('229', '422')",-0.026785714285712414
"('229', '433')",-0.08630952380952195
"('229', '439')",0.0004539951573867551
"('229', '568')",-0.03610248447204856
"('229', '590')",-0.02021563342317778
"('229', '617')",-0.01803221288515222
"('229', '646')",-0.01768867924528128
"('229', '678')",0.0059523809523823745
"('229', '841')",-0.006944444444443532
"('229', '883')",-0.01607142857142696
"('229', '916')",-0.03188775510203956
"('229', '995')",-0.03295454545454257
"('239', '30')",-0.060350877192982155
"('239', '57')",-0.02135593220338916
"('239', '80')",-0.05678571428571311
"('239', '118')",0.021020408163264892
"('239', '153')",-0.02999999999999936
"('239', '238')",-0.005294117647058005
"('239', '268')",-0.006363636363635683
"('239', '351')",0.028571428571428914
"('239', '478')",-0.037843137254901515
"('239', '479')",-0.035686274509803884
"('239', '497')",-0.0484313725490193
"('239', '589')",0.001034482758621058
"('239', '820')",-0.04157894736842094
"('239', '831')",-0.03653061224489851
"('239', '854')",-0.03000000000000047
"('239', '929')",-0.017916666666666137
"('251', '34')",-0.06042988019732176
"('251', '57')",-0.027478171545967323
"('251', '77')",-0.025058275058274182
"('251', '105')",-0.01333333333333342
"('251', '108')",-0.007878787878787596
"('251', '112')",-0.004545454545453964
"('251', '120')",-0.06414141414141294
"('251', '235')",-0.05934343434343359
"('251', '253')",-0.02086906803887878
"('251', '318')",-0.07196969696969613
"('251', '330')",-0.02179962894248577
"('251', '344')",-0.009259259259259522
"('251', '352')",-0.01799242424242431
"('251', '471')",0.0013368983957227076
"('251', '499')",-0.004010695187165236
"('251', '557')",-0.10341789992952699
"('251', '570')",-0.006410256410255277
"('251', '617')",-0.04010695187165614
"('251', '632')",-0.012987012987012436
"('251', '640')",-0.0037878787878788955
"('251', '790')",-0.043681495809155146
"('251', '797')",-0.022971652003909604
"('251', '811')",-0.05555555555555469
"('251', '824')",-0.021103896103894737
"('251', '873')",-0.006155303030302761
"('251', '883')",-0.013636363636363225
"('251', '909')",-0.015550239234449315
"('251', '949')",-0.02777777777777657
"('257', '77')",-0.065610859728505
"('257', '120')",-0.0620915032679723
"('257', '200')",-0.040216086434573306
"('257', '235')",-0.04656862745097845
"('257', '287')",-0.04355512696881969
"('257', '291')",-0.0719696969696959
"('257', '336')",-0.05698529411764541
"('257', '394')",-0.021467207572682945
"('257', '542')",-0.059062649450023263
"('257', '566')",-0.06979062811565173
"('257', '579')",-0.0016042780748657393
"('257', '672')",-0.027931927487975683
"('257', '675')",-0.06797385620914809
"('257', '732')",-0.02841136454581794
"('257', '891')",-0.0370588235294107
"('257', '914')",-0.047058823529411375
"('257', '957')",-0.04838022165387734
"('283', '106')",-0.07251082251082241
"('283', '158')",-0.06636363636363551
"('283', '169')",-0.051552106430155176
"('283', '311')",0.01200686106346538
"('283', '315')",-0.0431818181818171
"('283', '339')",-0.08522727272727293
"('283', '351')",-0.03327922077922052
"('283', '359')",-0.09217171717171735
"('283', '478')",-0.013146167557931632
"('283', '520')",-0.0931818181818187
"('283', '542')",-0.07261640798226199
"('283', '728')",-0.06771799628942388
"('283', '780')",-0.0839160839160833
"('283', '821')",-0.030017152658661228
"('283', '851')",-0.056334622823983604
"('283', '862')",-0.06136363636363584
"('283', '903')",0.0045454545454557405
"('312', '97')",-0.024944035817076937
"('312', '101')",-0.003659476117102489
"('312', '112')",-0.023266563944529528
"('312', '184')",-0.01215222257755011
"('312', '221')",-0.028002947678701817
"('312', '230')",-0.02074810052600662
"('312', '241')",0.009663990484685914
"('312', '245')",-0.05064568200161301
"('312', '288')",-0.10376188507647788
"('312', '307')",-0.002157164869028838
"('312', '311')",-0.019667412855771893
"('312', '336')",-0.04802259887005578
"('312', '404')",-0.060121522225775825
"('312', '498')",-0.03019067796610031
"('312', '509')",-0.03469779341221657
"('312', '563')",-0.03637866887143404
"('312', '588')",-0.009491525423727998
"('312', '617')",-0.010302426055166514
"('312', '639')",-0.02127291594603875
"('312', '689')",-0.054093040028848405
"('312', '699')",0.0033606078316784638
"('312', '736')",-0.04121725731895132
"('312', '873')",0.005429025423729805
"('312', '893')",-0.06891168599464681
"('312', '908')",-0.008637548891784697
"('326', '103')",-0.0696969696969687
"('326', '259')",-0.03909090909090707
"('326', '291')",-0.04772727272727151
"('326', '310')",-0.07420147420147205
"('326', '331')",-0.06880570409982067
"('326', '365')",-0.04526112185686593
"('326', '433')",-0.05151515151515129
"('326', '460')",0.021541501976286903
"('326', '503')",-0.028267045454543505
"('326', '510')",-0.009090909090906818
"('326', '607')",-0.007843137254901045
"('326', '632')",-0.04588744588744542
"('326', '720')",-0.07272727272727164
"('326', '730')",-0.025378787878787223
"('331', '103')",-0.024183006535945628
"('331', '128')",-0.008627450980390972
"('331', '159')",-0.003326330532211541
"('331', '169')",-0.0516499282639884
"('331', '181')",-0.026666666666665062
"('331', '284')",-0.061952440550686605
"('331', '316')",0.01633986928104525
"('331', '422')",-0.07545518207282753
"('331', '436')",0.01693404634581186
"('331', '478')",-0.03921568627450789
"('331', '546')",-0.059820538384844024
"('331', '567')",-0.08049535603715086
"('331', '579')",-0.008377896613189773
"('331', '674')",-0.09380570409982103
"('331', '732')",-0.0374149659863936
"('331', '740')",-0.03671255736336976
"('331', '761')",-0.0601307189542466
"('331', '878')",0.031045751633986263
"('331', '909')",-0.09133126934984559
"('331', '914')",-0.0437254901960773
"('394', '42')",-0.022312373225151116
"('394', '159')",-0.026169950738915038
"('394', '221')",-0.0382308845577195
"('394', '253')",-0.04163955757970017
"('394', '409')",-0.031749369217829226
"('394', '488')",-0.07155172413792954
"('394', '495')",-0.052848575712141965
"('394', '510')",-0.05376175548589135
"('394', '617')",-0.03752535496957288
"('394', '679')",-0.005102040816326259
"('394', '711')",0.005293405928616379
"('394', '775')",-0.049373040752350494
"('394', '820')",-0.016182698124620698
"('394', '899')",-0.017560664112386437
"('394', '945')",-0.04075235109717745
"('397', '24')",-0.042207792207791694
"('397', '77')",-0.12065018315018139
"('397', '101')",-0.033279220779219854
"('397', '180')",0.01884920634920806
"('397', '223')",-0.03188775510204023
"('397', '407')",-0.04899825783972056
"('397', '503')",0.04464285714285687
"('397', '576')",0.0026455026455036723
"('397', '612')",-0.017857142857141017
"('397', '617')",-0.006302521008402007
"('397', '639')",-0.025510204081631738
"('397', '733')",-0.043831168831168554
"('397', '752')",0.02371194379391195
"('397', '755')",-0.03061224489795844
"('397', '953')",-0.058928571428569665
"('397', '956')",-0.08722527472527264
"('406', '51')",-0.08263305322128667
"('406', '89')",-0.06324404761904723
"('406', '97')",-0.041329739442946156
"('406', '259')",-0.031428571428570695
"('406', '361')",-0.059523809523808424
"('406', '612')",-0.026785714285712636
"('406', '676')",-0.059523809523808424
"('406', '678')",-0.029761904761903546
"('406', '797')",-0.047619047619046784
"('406', '984')",-0.029140014214642074
"('468', '34')",-0.03579571363428946
"('468', '42')",-0.00980392156862564
"('468', '90')",-0.03551609322974447
"('468', '196')",-0.010835913312694734
"('468', '243')",-0.019607843137253056
"('468', '379')",0.005844645550529659
"('468', '446')",-0.03878942881500236
"('468', '557')",-0.008891928864567245
"('468', '752')",-0.024268723882994836
"('468', '770')",0.021054323368692396
"('468', '814')",-0.033182503770737615
"('468', '818')",-0.04661864745898314
"('468', '824')",-0.03693977591036268
"('468', '884')",-0.08055113937466807
"('468', '919')",0.002178649237471575
"('489', '42')",-0.0235711305798898
"('489', '60')",-0.07540675844805889
"('489', '253')",-0.05841027699718926
"('489', '294')",-0.06170212765957417
"('489', '410')",-0.0664244940321741
"('489', '413')",-0.04255319148936043
"('489', '479')",-0.021068001668751002
"('489', '543')",-0.10897768552153675
"('489', '578')",-0.05214851898205963
"('489', '584')",-0.10116812682519716
"('489', '589')",-0.030997798972852708
"('489', '617')",-0.039841468502292976
"('489', '678')",-0.0503102836879421
"('489', '689')",-0.04255319148936043
"('489', '893')",-0.09546472564389585
"('489', '916')",-0.00976986539296476
"('633', '108')",-0.019999999999999796
"('633', '153')",-0.04431438127090126
"('633', '155')",-0.015468227424747738
"('633', '179')",-0.03623188405797295
"('633', '272')",-0.039525691699602516
"('633', '401')",-0.03363412633306018
"('633', '451')",0.009639048400328143
"('633', '589')",-0.031859070464766326
"('633', '711')",-0.01639969488939874
"('633', '740')",-0.008788159111932092
"('633', '818')",-0.05323868677905952
"('633', '867')",-0.012422360248446118
"('633', '873')",-0.014605978260869179
"('633', '903')",-0.05335968379446432
"('633', '925')",-0.04267310789050072
"('711', '34')",-0.015299877600979173
"('711', '127')",-0.029727095516570268
"('711', '305')",-0.01684210526315777
"('711', '311')",-0.009764978483946196
"('711', '467')",-0.019298245614035814
"('711', '478')",-0.015479876160991557
"('711', '672')",-0.054948692485932815
"('711', '737')",-0.019241652518391827
"('711', '837')",0.04337231968810784
"('711', '873')",0.02165570175438558
"('711', '897')",-0.009952766531714952
"('711', '949')",-0.023391812865497075
"('711', '957')",-0.01945080091533269
"('711', '984')",0.016365540717464322
"('736', '118')",-0.034786641929498874
"('736', '179')",-0.04924242424242431
"('736', '232')",-0.023148148148148362
"('736', '264')",-0.04242424242424225
"('736', '499')",-0.038992869875222214
"('736', '542')",-0.06541019955654193
"('736', '567')",-0.06459330143540698
"('736', '599')",-0.0662878787878789
"('736', '640')",-0.061789772727272485
"('736', '723')",-0.058636363636363154
"('736', '786')",-0.08776595744680815
"('736', '912')",-0.008220502901352678
"('738', '30')",-0.058662280701755165
"('738', '65')",-0.06944444444444309
"('738', '80')",-0.046130952380950996
"('738', '235')",-0.017361111111109606
"('738', '241')",-0.01260964912280782
"('738', '284')",-0.03900709219858012
"('738', '393')",-0.017499999999999183
"('738', '503')",-0.036458333333332815
"('738', '509')",-0.03596698113207464
"('738', '532')",-0.08541666666666514
"('738', '546')",-0.04184322033898158
"('738', '627')",-0.09374999999999956
"('738', '632')",-0.13839285714285676
"('738', '682')",-0.04057017543859631
"('738', '790')",-0.046542553191488034
"('738', '818')",-0.03677721088435337
"('738', '857')",-0.06547619047618936
"('738', '898')",-0.041307471264366624
"('738', '960')",-0.0056996855345912145
"('874', '57')",-0.011672529581068014
"('874', '118')",-0.024066230265691324
"('874', '127')",0.0061146051712083205
"('874', '314')",-0.00943396226415083
"('874', '348')",-0.07570754716981054
"('874', '351')",-0.015330188679244294
"('874', '433')",-0.06019766397124782
"('874', '488')",-0.004481132075471184
"('874', '728')",-0.008471313053523222
"('874', '777')",-0.0035639412997896525
"('874', '816')",-0.006037735849056647
"('874', '820')",0.025157232704402066
"('874', '851')",-0.000602167804094389
"('874', '867')",-0.03863432165318903
"('874', '891')",0.02226415094339651
"('874', '909')",-0.03889440582588599
"('914', '118')",-0.024489795918367863
"('914', '135')",-0.05962264150943364
"('914', '181')",-0.03000000000000047
"('914', '223')",-0.01938775510204116
"('914', '234')",-0.039024390243902474
"('914', '339')",-0.0337499999999995
"('914', '408')",0.015789473684210686
"('914', '417')",-0.03568627450980322
"('914', '421')",-0.01649122807017478
"('914', '607')",-0.033921568627450105
"('914', '767')",-0.05761904761904657
"('914', '777')",-0.03777777777777702
"('914', '916')",-0.027959183673469834
"('914', '996')",-0.056666666666667975
"('24', '42')",-0.056149732620320414
"('24', '57')",-0.061825885978427086
"('24', '159')",-0.0487012987012978
"('24', '172')",-0.0077272727272716946
"('24', '196')",-0.06220095693779881
"('24', '234')",-0.08009977827051018
"('24', '361')",-0.039502164502164705
"('24', '469')",-0.09545454545454524
"('24', '479')",-0.0525846702317283
"('24', '503')",-0.019886363636363535
"('24', '535')",-0.07954545454545303
"('24', '714')",-0.0657308377896606
"('24', '847')",-0.02435064935064868
"('24', '897')",-0.0288461538461533
"('24', '916')",-0.04499072356215095
"('24', '949')",-0.07575757575757525
"('42', '57')",-0.0076437354602845176
"('42', '101')",-0.05770944741532924
"('42', '103')",-0.03790849673202423
"('42', '114')",-0.02340290955091584
"('42', '172')",-0.07647058823529296
"('42', '183')",0.005218216318786606
"('42', '452')",-0.05193992490613075
"('42', '584')",-0.03921568627450789
"('42', '632')",-0.050420168067224935
"('42', '640')",-0.0018382352941175295
"('42', '679')",0.015006002400961838
"('42', '691')",-0.04234459741343222
"('42', '837')",-0.03159041394335538
"('42', '848')",0.0014464802314380076
"('42', '996')",-0.02777777777777879
"('57', '65')",-0.05423728813559148
"('57', '114')",-0.007927829414979826
"('57', '153')",0.01271186440678096
"('57', '230')",0.002337814143776873
"('57', '264')",-0.04934086629001744
"('57', '279')",0.038920276208412985
"('57', '287')",-0.022367324256738152
"('57', '513')",-0.05394791236047869
"('57', '520')",-0.059957627118643275
"('57', '532')",-0.04689265536723064
"('57', '570')",-0.005541069100389651
"('57', '635')",0.0011894142135001617
"('57', '698')",-0.10280999107939226
"('57', '723')",-0.05423728813559259
"('57', '743')",-0.03766478342749391
"('57', '814')",-0.03563667970447493
"('57', '828')",-0.07192524989134985
"('57', '848')",0.006112809113642426
"('57', '976')",-0.0909251412429366
"('159', '103')",-0.019246031746030123
"('159', '105')",-0.007857142857142563
"('159', '122')",-0.10617760617760497
"('159', '153')",-0.006868131868130067
"('159', '318')",-0.052083333333331705
"('159', '410')",-0.006315331010452452
"('159', '439')",-0.006809927360773127
"('159', '474')",-0.03188775510204023
"('159', '566')",0.010895883777241266
"('159', '667')",-0.02129120879120694
"('159', '675')",-0.06805555555555376
"('159', '752')",-0.020638173302106155
"('159', '761')",-0.038888888888886974
"('159', '804')",-0.08313492063491879
"('159', '831')",-0.04464285714285676
"('159', '854')",-0.040714285714284815
"('159', '908')",0.0006868131868149607
"('159', '977')",0.0025510204081641286
"('159', '991')",-0.00974025974025916
"('172', '114')",-0.024838709677419413
"('172', '147')",-0.02391304347826062
"('172', '200')",-0.05918367346938824
"('172', '245')",-0.08666666666666556
"('172', '284')",-0.0797872340425525
"('172', '395')",-0.05655172413793008
"('172', '638')",-0.0542105263157886
"('172', '674')",-0.020454545454544615
"('172', '676')",-0.05904761904761835
"('172', '681')",-0.04978723404255292
"('172', '753')",-0.0610526315789468
"('172', '784')",-0.04590909090909001
"('172', '952')",-0.0600000000000005
"('196', '50')",0.010526315789473273
"('196', '64')",-0.02771929824561381
"('196', '125')",-0.050438596491228616
"('196', '183')",0.017402376910017447
"('196', '190')",-0.02753977968176269
"('196', '213')",-0.05777374470659247
"('196', '221')",-0.06922196796338764
"('196', '252')",-0.04884370015948991
"('196', '307')",0.017065390749601894
"('196', '395')",-0.03977616454930222
"('196', '404')",-0.007778881165177776
"('196', '422')",-0.025532581453634906
"('196', '563')",-0.0481386392811296
"('196', '601')",-0.06477732793522262
"('196', '638')",-0.1315789473684219
"('196', '681')",-0.02892870474057596
"('196', '811')",-0.10058479532163744
"('196', '891')",-0.04596491228070132
"('196', '909')",-0.02631578947368518
"('234', '34')",-0.06749858196256375
"('234', '89')",-0.08403201219512213
"('234', '90')",-0.08398527381500154
"('234', '108')",-0.07268292682926836
"('234', '310')",-0.11272247857613693
"('234', '336')",-0.06224593495934916
"('234', '355')",-0.09715447154471546
"('234', '443')",-0.0414634146341446
"('234', '627')",-0.08155487804878003
"('234', '704')",-0.03897136797454781
"('234', '763')",-0.07987804878048776
"('234', '845')",-0.07429990966576416
"('234', '898')",-0.06560134566862885
"('234', '915')",-0.09182209469153468
"('361', '30')",-0.05075187969924877
"('361', '134')",-0.07777777777777573
"('361', '141')",-0.06994047619047494
"('361', '284')",-0.050658561296857973
"('361', '460')",-0.02950310559006164
"('361', '570')",-0.07417582417582214
"('361', '590')",-0.03751123090745723
"('361', '635')",-0.05012531328320824
"('361', '640')",-0.03459821428571397
"('361', '770')",-0.09465261514441736
"('361', '816')",-0.04523809523809463
"('361', '847')",-0.09523809523809446
"('361', '908')",-0.08470695970695763
"('361', '945')",-0.07521645021645029
"('361', '984')",-0.024875621890547484
"('469', '97')",-0.06297169811320646
"('469', '184')",-0.0794811320754707
"('469', '264')",-0.052777777777776036
"('469', '451')",-0.07028301886792421
"('469', '524')",-0.0874999999999988
"('469', '730')",-0.09374999999999889
"('469', '761')",-0.07638888888888684
"('469', '848')",-0.054098360655736366
"('469', '908')",-0.05288461538461342
"('469', '949')",-0.059722222222220234
"('469', '960')",-0.06061320754716837
"('479', '26')",-0.018995098039213953
"('479', '51')",-0.00980392156862564
"('479', '114')",-0.018342820999366127
"('479', '200')",-0.06582633053221199
"('479', '378')",-0.01800720288115154
"('479', '488')",-0.0833333333333317
"('479', '635')",-0.0015479876160997552
"('479', '640')",0.006127450980392912
"('479', '676')",-0.03571428571428381
"('479', '753')",-0.08359133126934859
"('479', '761')",-0.10915032679738368
"('479', '780')",-0.037895927601808044
"('479', '786')",-0.034626616604086946
"('479', '846')",-0.019275506812893584
"('479', '909')",-0.0010319917440668736
"('479', '945')",-0.01426024955436711
"('479', '946')",-0.050527903469078206
"('503', '97')",-0.01459316037735836
"('503', '219')",-0.02604166666666652
"('503', '264')",-0.03038194444444353
"('503', '401')",-0.01046580188679247
"('503', '403')",-0.0073341836734697186
"('503', '509')",-0.02225825471698073
"('503', '556')",-0.05624999999999991
"('503', '631')",-0.027083333333332682
"('503', '639')",-0.053571428571428825
"('503', '674')",-0.056107954545454364
"('503', '722')",-0.02604166666666674
"('503', '755')",-0.0374681122448981
"('503', '814')",-0.05929487179487114
"('503', '925')",0.00434027777777779
"('535', '305')",-0.009090909090907262
"('535', '315')",-0.00909090909090704
"('535', '316')",-0.023232323232320606
"('535', '395')",-0.027429467084637338
"('535', '417')",-0.021212121212121016
"('535', '433')",-0.038095238095237516
"('535', '460')",-0.04822134387351573
"('535', '509')",0.01166380789022381
"('535', '547')",-0.044897959183671565
"('535', '570')",-0.041258741258740406
"('535', '585')",-0.008021390374330695
"('535', '613')",-0.04318181818181732
"('535', '635')",0.021850079744816897
"('535', '668')",-0.006818181818180724
"('535', '763')",-0.03295454545454435
"('535', '775')",0.009090909090910038
"('535', '824')",-0.03425324675324548
"('535', '840')",-0.004545454545453298
"('535', '909')",0.00940988835725709
"('535', '925')",-0.03905723905723657
"('535', '954')",-0.045283018867924296
"('535', '987')",-0.013636363636361892
"('714', '104')",-0.02565707133917261
"('714', '135')",-0.024972253052164328
"('714', '180')",-0.0014005602240876325
"('714', '200')",-0.025010004001599695
"('714', '253')",-0.015908250092489862
"('714', '307')",-0.02976827094474066
"('714', '422')",-0.04114145658263135
"('714', '436')",-0.00980392156862675
"('714', '520')",-0.12622549019607665
"('714', '532')",-0.04248366013071703
"('714', '589')",-0.01115618661257578
"('714', '599')",-0.05514705882352766
"('714', '638')",-0.05804953560371451
"('714', '723')",-0.036470588235293144
"('714', '743')",-0.03594771241829875
"('714', '867')",-0.035014005602238996
"('714', '899')",-0.0288671023965148
"('714', '976')",-0.007965686274508332
"('714', '991')",-0.03386809269162172
"('847', '31')",-0.06122448979591821
"('847', '51')",-0.05122048819527736
"('847', '118')",-0.03061224489795933
"('847', '169')",-0.09880537580885962
"('847', '256')",-0.043233082706765735
"('847', '265')",-0.028172138420585524
"('847', '365')",-0.047763786365609295
"('847', '617')",-0.04221688675470081
"('847', '631')",-0.03690476190476155
"('847', '638')",-0.08834586466165328
"('847', '679')",0.010204081632652517
"('847', '763')",-0.0890306122448965
"('847', '831')",-0.07142857142857162
"('847', '845')",-0.017951625094483115
"('847', '867')",-0.027210884353741083
"('847', '884')",-0.06646442360728066
"('847', '977')",-0.03061224489795933
"('897', '147')",-0.06688963210702115
"('897', '238')",-0.03770739064856521
"('897', '256')",-0.07135627530364252
"('897', '305')",-0.04076923076922956
"('897', '405')",-0.041466346153846034
"('897', '407')",-0.032598499061913255
"('897', '443')",-0.01888111888111821
"('897', '498')",-0.03685897435897245
"('897', '510')",0.011013986013986843
"('897', '567')",-0.03542510121457432
"('897', '667')",1.7763568394002505e-15
"('897', '723')",-0.08461538461538431
"('897', '740')",-0.056055646481177
"('897', '784')",-0.008741258741258306
"('897', '820')",0.0050607287449380145
"('897', '873')",-0.023437499999999778
"('897', '878')",-0.02386039886039959
"('916', '307')",-0.00890538033394983
"('916', '348')",-0.047448979591835805
"('916', '351')",-0.06505102040816224
"('916', '439')",-0.03545485991006503
"('916', '443')",-0.04489795918367134
"('916', '728')",-0.010204081632653406
"('916', '761')",-0.03582766439909224
"('916', '766')",-0.04693877551020398
"('916', '818')",-0.03061224489795955
"('916', '912')",-0.041033434650454836
"('916', '956')",-0.06318681318681252
"('949', '134')",9.992007221626409e-16
"('949', '180')",-0.036507936507934824
"('949', '232')",-0.012962962962963065
"('949', '291')",-0.009848484848484773
"('949', '308')",-0.08468468468468404
"('949', '346')",-0.03760683760683614
"('949', '372')",-0.039583333333332194
"('949', '378')",-0.03650793650793571
"('949', '446')",-0.0954106280193252
"('949', '635')",-0.030409356725147108
"('949', '638')",-0.04415204678362494
"('949', '767')",-0.09365079365079176
"('949', '898')",-0.06379310344827438
"('949', '984')",-0.04328358208955296
"('949', '996')",-0.051851851851851816
"('184', '104')",-0.03231633881975071
"('184', '153')",-0.02322206095791035
"('184', '291')",-0.029373927958832535
"('184', '311')",-0.00943396226415083
"('184', '405')",-0.014740566037735547
"('184', '413')",-0.006423123243677109
"('184', '547')",-0.0021178282633804724
"('184', '584')",-0.035516093229744694
"('184', '590')",-0.03773584905660354
"('184', '635')",-0.0023171135385637864
"('184', '674')",-0.03151801029159418
"('184', '730')",-0.03105345911949664
"('184', '740')",-0.018065034122842327
"('184', '811')",-0.02704402515723192
"('184', '829')",-0.06525157232704282
"('213', '46')",-0.025693035835022693
"('213', '183')",-0.008898776418241994
"('213', '268')",-0.04819749216300906
"('213', '284')",-0.03118121790168593
"('213', '328')",-0.05097451274362652
"('213', '417')",0.023664638269102034
"('213', '478')",-0.01757944557133051
"('213', '566')",0.023232028053771114
"('213', '672')",-0.013337670787247013
"('213', '689')",-0.0066030814380027
"('213', '698')",-0.04809437386569737
"('213', '831')",0.0003518648838846117
"('213', '848')",0.015262860373093545
"('213', '878')",-0.02075351213282195
"('213', '952')",-0.02275862068965462
"('213', '957')",-0.04610194902548592
"('213', '995')",-0.014733542319747217
"('284', '180')",-0.04424181019925566
"('284', '223')",-0.05644811115935622
"('284', '243')",-0.05757196495619343
"('284', '316')",-0.03526398739164738
"('284', '395')",0.02017608217168143
"('284', '405')",-0.001496010638297296
"('284', '829')",-0.03834219858155863
"('284', '854')",-0.060212765957445624
"('284', '898')",-0.022193690388846665
"('284', '903')",-0.04487427466150762
"('291', '219')",-0.02840909090909105
"('291', '221')",-0.04743083003952453
"('291', '305')",-0.057272727272726254
"('291', '409')",-0.07289356984478945
"('291', '498')",-0.03125
"('291', '607')",-0.017825311942958555
"('291', '722')",-0.0445075757575748
"('291', '767')",-0.08603896103896203
"('291', '814')",-0.10722610722610737
"('294', '108')",-0.020000000000000462
"('294', '117')",-0.06333333333333258
"('294', '309')",-0.055405405405405395
"('294', '344')",-0.06592592592592639
"('294', '375')",-0.06230769230769173
"('294', '499')",-0.018235294117646905
"('294', '567')",-0.09210526315789491
"('294', '638')",-0.09473684210526279
"('294', '646')",-0.004339622641509111
"('294', '811')",-0.06111111111111023
"('294', '857')",-0.06952380952380799
"('294', '878')",-0.02555555555555622
"('405', '104')",-0.008311170212765395
"('405', '221')",-0.05366847826086962
"('405', '235')",-0.041666666666666075
"('405', '245')",-0.06436011904761885
"('405', '314')",-0.024027122641509413
"('405', '318')",-0.026041666666666297
"('405', '401')",-0.0025058962264146167
"('405', '522')",-0.020235655737704805
"('405', '599')",-0.02604166666666674
"('405', '623')",-0.005601415094339535
"('405', '632')",-0.07142857142857117
"('405', '668')",-0.034801136363636465
"('405', '740')",-0.0033244680851056696
"('405', '763')",-0.053124999999999645
"('405', '953')",-0.01718749999999969
"('405', '954')",-0.05085495283018848
"('405', '987')",-0.027187500000000142
"('405', '996')",-0.0445601851851849
"('452', '31')",-0.06990881458966491
"('452', '46')",-0.06570713391739469
"('452', '80')",-0.05053191489361586
"('452', '89')",-0.08460771276595658
"('452', '97')",-0.05258932155760676
"('452', '245')",-0.06813576494427465
"('452', '316')",-0.04078014184397216
"('452', '439')",-0.03732419761990502
"('452', '590')",-0.04556403050983504
"('452', '623')",-0.04817342432757865
"('452', '631')",-0.018794326241133197
"('452', '651')",-0.0721328489880646
"('452', '730')",-0.07047872340425365
"('452', '732')",-0.07012592270950879
"('452', '814')",-0.09492635024549845
"('452', '984')",-0.019847570657351765
"('452', '987')",0.0002127659574479024
"('467', '31')",-0.08571428571428408
"('467', '128')",-0.04111111111111021
"('467', '221')",-0.05362318840579827
"('467', '245')",-0.06984126984126826
"('467', '393')",-0.07888888888888812
"('467', '568')",0.014492753623186583
"('467', '704')",-0.06086956521739273
"('467', '743')",-0.011111111111109961
"('467', '867')",0.008730158730160253
"('467', '884')",-0.10210210210210091
"('497', '89')",-0.021292892156862475
"('497', '90')",-0.025342212356640692
"('497', '141')",-0.029411764705880916
"('497', '219')",-0.030024509803919797
"('497', '316')",0.009803921568626528
"('497', '393')",-0.05529411764705783
"('497', '443')",-0.039393939393938426
"('497', '557')",-0.05722754217966086
"('497', '570')",0.010746606334843367
"('497', '579')",-0.010695187165774778
"('497', '629')",-0.04751131221719307
"('497', '666')",-0.04248366013071703
